"AverageShortestPathLength","BetweennessCentrality","ClosenessCentrality","ClusteringCoefficient","Degree","Eccentricity","ingredient_category","IsSingleNode","name","NeighborhoodConnectivity","NumberOfDirectedEdges","NumberOfUndirectedEdges","PartnerOfMultiEdgedNodePairs","Radiality","selected","SelfLoops","shared name","Stress","TopologicalCoefficient"
"2.53125","0.0","0.3950617283950617","0.0","1","4",,"false","3-(methylthio)propanol","234.0","0","1","0","0.9934561965811965","false","0","3-(methylthio)propanol","0","0.0"
"2.53125","0.0","0.3950617283950617","0.0","1","4",,"false","g-valerolactone","234.0","0","1","0","0.9934561965811965","false","0","g-valerolactone","0","0.0"
"2.925","0.0","0.3418803418803419","0.0","1","4",,"false","n-nonanal","171.0","0","1","0","0.9917735042735042","false","0","n-nonanal","0","0.0"
"2.53125","0.0","0.3950617283950617","0.0","1","4",,"false","3-heptanone","234.0","0","1","0","0.9934561965811965","false","0","3-heptanone","0","0.0"
"2.925","0.0","0.3418803418803419","0.0","1","4",,"false","3-nonanone","171.0","0","1","0","0.9917735042735042","false","0","3-nonanone","0","0.0"
"2.925","0.0","0.3418803418803419","0.0","1","4",,"false","3-hexen-1-ol","171.0","0","1","0","0.9917735042735042","false","0","3-hexen-1-ol","0","0.0"
"1.99375","0.0029192789968652062","0.5015673981191223","0.0","2","2",,"false","guaiacol","202.5","0","2","0","0.9957532051282051","true","0","guaiacol","25628","0.6336477987421384"
"2.925","0.0","0.3418803418803419","0.0","1","4",,"false","n-valeraldehyde","171.0","0","1","0","0.9917735042735042","false","0","n-valeraldehyde","0","0.0"
"2.925","0.0","0.3418803418803419","0.0","1","4",,"false","nerol","171.0","0","1","0","0.9917735042735042","false","0","nerol","0","0.0"
"2.53125","0.0","0.3950617283950617","0.0","1","4",,"false","4,5-dimethyl_thiazole","234.0","0","1","0","0.9934561965811965","false","0","4,5-dimethyl_thiazole","0","0.0"
"1.99375","0.0029192789968652062","0.5015673981191223","0.0","2","2",,"false","nonanoic_acid","202.5","0","2","0","0.9957532051282051","true","0","nonanoic_acid","25628","0.6336477987421384"
"2.53125","0.0","0.3950617283950617","0.0","1","4",,"false","4-(2-furyl)-3-buten-2-one","234.0","0","1","0","0.9934561965811965","false","0","4-(2-furyl)-3-buten-2-one","0","0.0"
"2.53125","0.0","0.3950617283950617","0.0","1","4",,"false","2-pentadecanone","234.0","0","1","0","0.9934561965811965","false","0","2-pentadecanone","0","0.0"
"2.925","0.0","0.3418803418803419","0.0","1","4",,"false","nonyl_alcohol","171.0","0","1","0","0.9917735042735042","false","0","nonyl_alcohol","0","0.0"
"1.99375","0.0029192789968652062","0.5015673981191223","0.0","2","2",,"false","3-methylbutyraldehyde","202.5","0","2","0","0.9957532051282051","true","0","3-methylbutyraldehyde","25628","0.6336477987421384"
"1.99375","0.0029192789968652062","0.5015673981191223","0.0","2","2",,"false","phenylacetaldehyde","202.5","0","2","0","0.9957532051282051","true","0","phenylacetaldehyde","25628","0.6336477987421384"
"2.53125","0.0","0.3950617283950617","0.0","1","4",,"false","methyl_mercaptan","234.0","0","1","0","0.9934561965811965","false","0","methyl_mercaptan","0","0.0"
"1.99375","0.0029192789968652062","0.5015673981191223","0.0","2","2",,"false","3-octanol","202.5","0","2","0","0.9957532051282051","true","0","3-octanol","25628","0.6336477987421384"
"2.53125","0.0","0.3950617283950617","0.0","1","4",,"false","furfuryl_acetate","234.0","0","1","0","0.9934561965811965","false","0","furfuryl_acetate","0","0.0"
"2.925","0.0","0.3418803418803419","0.0","1","4",,"false","oleic_acid","171.0","0","1","0","0.9917735042735042","false","0","oleic_acid","0","0.0"
"2.53125","0.0","0.3950617283950617","0.0","1","4",,"false","4-heptanone","234.0","0","1","0","0.9934561965811965","false","0","4-heptanone","0","0.0"
"2.925","0.0","0.3418803418803419","0.0","1","4",,"false","p-mentha-1,3-diene","171.0","0","1","0","0.9917735042735042","false","0","p-mentha-1,3-diene","0","0.0"
"2.925","0.0","0.3418803418803419","0.0","1","4",,"false","trans,_trans-2,4-hexadienal","171.0","0","1","0","0.9917735042735042","false","0","trans,_trans-2,4-hexadienal","0","0.0"
"2.53125","0.0","0.3950617283950617","0.0","1","4",,"false","5-ethyl-2-hydroxy-3-methylcyclopent-2-en-1-one","234.0","0","1","0","0.9934561965811965","false","0","5-ethyl-2-hydroxy-3-methylcyclopent-2-en-1-one","0","0.0"
"2.925","0.0","0.3418803418803419","0.0","1","4",,"false","p-mentha-1,4-diene","171.0","0","1","0","0.9917735042735042","false","0","p-mentha-1,4-diene","0","0.0"
"2.53125","0.0","0.3950617283950617","0.0","1","4",,"false","p-vinylphenol","234.0","0","1","0","0.9934561965811965","false","0","p-vinylphenol","0","0.0"
"2.53125","0.0","0.3950617283950617","0.0","1","4",,"false","pyrazine","234.0","0","1","0","0.9934561965811965","false","0","pyrazine","0","0.0"
"1.99375","0.0029192789968652062","0.5015673981191223","0.0","2","2",,"false","geranyl_acetate","202.5","0","2","0","0.9957532051282051","true","0","geranyl_acetate","25628","0.6336477987421384"
"2.53125","0.0","0.3950617283950617","0.0","1","4",,"false","5-ethyl-3-hydroxy-4-methyl-2(5h)-furanone","234.0","0","1","0","0.9934561965811965","false","0","5-ethyl-3-hydroxy-4-methyl-2(5h)-furanone","0","0.0"
"2.53125","0.0","0.3950617283950617","0.0","1","4",,"false","methyl_disulfide","234.0","0","1","0","0.9934561965811965","false","0","methyl_disulfide","0","0.0"
"2.53125","0.0","0.3950617283950617","0.0","1","4",,"false","n-butyric_acid","234.0","0","1","0","0.9934561965811965","false","0","n-butyric_acid","0","0.0"
"1.99375","0.0029192789968652062","0.5015673981191223","0.0","2","2",,"false","vanillin","202.5","0","2","0","0.9957532051282051","true","0","vanillin","25628","0.6336477987421384"
"2.53125","0.0","0.3950617283950617","0.0","1","4",,"false","furfuryl_mercaptan","234.0","0","1","0","0.9934561965811965","false","0","furfuryl_mercaptan","0","0.0"
"1.99375","0.0029192789968652062","0.5015673981191223","0.0","2","2",,"false","5-methylfurfural","202.5","0","2","0","0.9957532051282051","true","0","5-methylfurfural","25628","0.6336477987421384"
"2.53125","0.0","0.3950617283950617","0.0","1","4",,"false","methyl_ethyl_sulfide","234.0","0","1","0","0.9934561965811965","false","0","methyl_ethyl_sulfide","0","0.0"
"2.925","0.0","0.3418803418803419","0.0","1","4",,"false","phenethyl_acetate","171.0","0","1","0","0.9917735042735042","false","0","phenethyl_acetate","0","0.0"
"1.99375","0.0029192789968652062","0.5015673981191223","0.0","2","2",,"false","vanillin,_natural","202.5","0","2","0","0.9957532051282051","true","0","vanillin,_natural","25628","0.6336477987421384"
"2.925","0.0","0.3418803418803419","0.0","1","4",,"false","6-methyl-5-hepten-2-one","171.0","0","1","0","0.9917735042735042","false","0","6-methyl-5-hepten-2-one","0","0.0"
"1.99375","0.0029192789968652062","0.5015673981191223","0.0","2","2",,"false","phenethyl_alcohol","202.5","0","2","0","0.9957532051282051","true","0","phenethyl_alcohol","25628","0.6336477987421384"
"2.53125","0.0","0.3950617283950617","0.0","1","4",,"false","5-methylquinoxaline","234.0","0","1","0","0.9934561965811965","false","0","5-methylquinoxaline","0","0.0"
"1.99375","0.0029192789968652062","0.5015673981191223","0.0","2","2",,"false","isovaleric_acid","202.5","0","2","0","0.9957532051282051","true","0","isovaleric_acid","25628","0.6336477987421384"
"1.99375","0.0029192789968652062","0.5015673981191223","0.0","2","2",,"false","propionaldehyde","202.5","0","2","0","0.9957532051282051","true","0","propionaldehyde","25628","0.6336477987421384"
"1.99375","0.0029192789968652062","0.5015673981191223","0.0","2","2",,"false","pyridine","202.5","0","2","0","0.9957532051282051","true","0","pyridine","25628","0.6336477987421384"
"2.53125","0.0","0.3950617283950617","0.0","1","4",,"false","propionic_acid","234.0","0","1","0","0.9934561965811965","false","0","propionic_acid","0","0.0"
"1.99375","0.0029192789968652062","0.5015673981191223","0.0","2","2",,"false","m-cresol","202.5","0","2","0","0.9957532051282051","true","0","m-cresol","25628","0.6336477987421384"
"2.53125","0.0","0.3950617283950617","0.0","1","4",,"false","acetoin","234.0","0","1","0","0.9934561965811965","false","0","acetoin","0","0.0"
"2.53125","0.0","0.3950617283950617","0.0","1","4",,"false","3-methylcrotonic_acid","234.0","0","1","0","0.9934561965811965","false","0","3-methylcrotonic_acid","0","0.0"
"2.53125","0.0","0.3950617283950617","0.0","1","4",,"false","acetone","234.0","0","1","0","0.9934561965811965","false","0","acetone","0","0.0"
"2.53125","0.0","0.3950617283950617","0.0","1","4",,"false","benzyl_mercaptan","234.0","0","1","0","0.9934561965811965","false","0","benzyl_mercaptan","0","0.0"
"2.53125","0.0","0.3950617283950617","0.0","1","4",,"false","amyl_alcohol","234.0","0","1","0","0.9934561965811965","false","0","amyl_alcohol","0","0.0"
"2.53125","0.0","0.3950617283950617","0.0","1","4",,"false","2-phenyl-2-butenal","234.0","0","1","0","0.9934561965811965","false","0","2-phenyl-2-butenal","0","0.0"
"2.53125","0.0","0.3950617283950617","0.0","1","4",,"false","propyl_propionate","234.0","0","1","0","0.9934561965811965","false","0","propyl_propionate","0","0.0"
"2.53125","0.0","0.3950617283950617","0.0","1","4",,"false","difurfuryl_ether","234.0","0","1","0","0.9934561965811965","false","0","difurfuryl_ether","0","0.0"
"2.53125","0.0","0.3950617283950617","0.0","1","4",,"false","pyruvaldehyde","234.0","0","1","0","0.9934561965811965","false","0","pyruvaldehyde","0","0.0"
"2.53125","0.0","0.3950617283950617","0.0","1","4",,"false","5-methyl-2,3-hexanedione","234.0","0","1","0","0.9934561965811965","false","0","5-methyl-2,3-hexanedione","0","0.0"
"2.53125","0.0","0.3950617283950617","0.0","1","4",,"false","2,4-dihydroxybenzoic_acid","234.0","0","1","0","0.9934561965811965","false","0","2,4-dihydroxybenzoic_acid","0","0.0"
"2.53125","0.0","0.3950617283950617","0.0","1","4",,"false","erythro_and_threo-3-mercapto-2-methylbutan-1-ol","234.0","0","1","0","0.9934561965811965","false","0","erythro_and_threo-3-mercapto-2-methylbutan-1-ol","0","0.0"
"1.99375","0.0029192789968652062","0.5015673981191223","0.0","2","2",,"false","styrene","202.5","0","2","0","0.9957532051282051","true","0","styrene","25628","0.6336477987421384"
"2.925","0.0","0.3418803418803419","0.0","1","4",,"false","2-ethyl-1-hexanol","171.0","0","1","0","0.9917735042735042","false","0","2-ethyl-1-hexanol","0","0.0"
"2.925","0.0","0.3418803418803419","0.0","1","4",,"false","trans-2-hexenoic_acid","171.0","0","1","0","0.9917735042735042","false","0","trans-2-hexenoic_acid","0","0.0"
"2.925","0.0","0.3418803418803419","0.0","1","4",,"false","4-hydroxy-4-methyl-5-hexenoic_acid_gamma-lactone","171.0","0","1","0","0.9917735042735042","false","0","4-hydroxy-4-methyl-5-hexenoic_acid_gamma-lactone","0","0.0"
"2.925","0.0","0.3418803418803419","0.0","1","4",,"false","undecanal","171.0","0","1","0","0.9917735042735042","false","0","undecanal","0","0.0"
"1.99375","0.0029192789968652062","0.5015673981191223","0.0","2","2",,"false","lactic_acid","202.5","0","2","0","0.9957532051282051","true","0","lactic_acid","25628","0.6336477987421384"
"2.925","0.0","0.3418803418803419","0.0","1","4",,"false","valeric_acid","171.0","0","1","0","0.9917735042735042","false","0","valeric_acid","0","0.0"
"2.53125","0.0","0.3950617283950617","0.0","1","4",,"false","4-methyl-2,3-pentanedione","234.0","0","1","0","0.9934561965811965","false","0","4-methyl-2,3-pentanedione","0","0.0"
"2.925","0.0","0.3418803418803419","0.0","1","4",,"false","2,6,6-trimethyl-1,2-cyclohexen-1-carboxaldehyde","171.0","0","1","0","0.9917735042735042","false","0","2,6,6-trimethyl-1,2-cyclohexen-1-carboxaldehyde","0","0.0"
"2.53125","0.0","0.3950617283950617","0.0","1","4",,"false","furfuryl_isovalerate","234.0","0","1","0","0.9934561965811965","false","0","furfuryl_isovalerate","0","0.0"
"1.99375","0.0029192789968652062","0.5015673981191223","0.0","2","2",,"false","3-penten-2-one","202.5","0","2","0","0.9957532051282051","true","0","3-penten-2-one","25628","0.6336477987421384"
"2.53125","0.0","0.3950617283950617","0.0","1","4",,"false","2-pentanone","234.0","0","1","0","0.9934561965811965","false","0","2-pentanone","0","0.0"
"2.925","0.0","0.3418803418803419","0.0","1","4",,"false","3-phenyl-1-propanol","171.0","0","1","0","0.9917735042735042","false","0","3-phenyl-1-propanol","0","0.0"
"1.99375","0.0029192789968652062","0.5015673981191223","0.0","2","2",,"false","5-ethyl-2-methylpyridine","202.5","0","2","0","0.9957532051282051","true","0","5-ethyl-2-methylpyridine","25628","0.6336477987421384"
"2.925","0.0","0.3418803418803419","0.0","1","4",,"false","5-methyl-2-phenyl-2-hexenal","171.0","0","1","0","0.9917735042735042","false","0","5-methyl-2-phenyl-2-hexenal","0","0.0"
"1.99375","0.0029192789968652062","0.5015673981191223","0.0","2","2",,"false","methyl_valerate","202.5","0","2","0","0.9957532051282051","true","0","methyl_valerate","25628","0.6336477987421384"
"2.53125","0.0","0.3950617283950617","0.0","1","4",,"false","furfuryl_methyl_ether","234.0","0","1","0","0.9934561965811965","false","0","furfuryl_methyl_ether","0","0.0"
"2.53125","0.0","0.3950617283950617","0.0","1","4",,"false","4-ethylguaiacol","234.0","0","1","0","0.9934561965811965","false","0","4-ethylguaiacol","0","0.0"
"2.53125","0.0","0.3950617283950617","0.0","1","4",,"false","(2-furyl)-2-propanone","234.0","0","1","0","0.9934561965811965","false","0","(2-furyl)-2-propanone","0","0.0"
"2.53125","0.0","0.3950617283950617","0.0","1","4",,"false","furfuryl_methyl_sulfide","234.0","0","1","0","0.9934561965811965","false","0","furfuryl_methyl_sulfide","0","0.0"
"2.53125","0.0","0.3950617283950617","0.0","1","4",,"false","3-methyl-2-cyclohexen-1-one","234.0","0","1","0","0.9934561965811965","false","0","3-methyl-2-cyclohexen-1-one","0","0.0"
"2.53125","0.0","0.3950617283950617","0.0","1","4",,"false","methyl_ethyl_trisulfide","234.0","0","1","0","0.9934561965811965","false","0","methyl_ethyl_trisulfide","0","0.0"
"2.53125","0.0","0.3950617283950617","0.0","1","4",,"false","furfuryl_propionate","234.0","0","1","0","0.9934561965811965","false","0","furfuryl_propionate","0","0.0"
"2.925","0.0","0.3418803418803419","0.0","1","4",,"false","(e,e)-3,5-octadien-2-one","171.0","0","1","0","0.9917735042735042","false","0","(e,e)-3,5-octadien-2-one","0","0.0"
"2.53125","0.0","0.3950617283950617","0.0","1","4",,"false","furfuryl_thioacetate","234.0","0","1","0","0.9934561965811965","false","0","furfuryl_thioacetate","0","0.0"
"2.925","0.0","0.3418803418803419","0.0","1","4",,"false","1-octanol","171.0","0","1","0","0.9917735042735042","false","0","1-octanol","0","0.0"
"2.53125","0.0","0.3950617283950617","0.0","1","4",,"false","methyl_propionate","234.0","0","1","0","0.9934561965811965","false","0","methyl_propionate","0","0.0"
"2.925","0.0","0.3418803418803419","0.0","1","4",,"false","1-hexadecanol","171.0","0","1","0","0.9917735042735042","false","0","1-hexadecanol","0","0.0"
"2.925","0.0","0.3418803418803419","0.0","1","4",,"false","menthol","171.0","0","1","0","0.9917735042735042","false","0","menthol","0","0.0"
"2.53125","0.0","0.3950617283950617","0.0","1","4",,"false","methyl_nicotinate","234.0","0","1","0","0.9934561965811965","false","0","methyl_nicotinate","0","0.0"
"2.53125","0.0","0.3950617283950617","0.0","1","4",,"false","n-hexyl-2-butenoate","234.0","0","1","0","0.9934561965811965","false","0","n-hexyl-2-butenoate","0","0.0"
"1.99375","0.0029192789968652062","0.5015673981191223","0.0","2","2",,"false","octanoic_acid","202.5","0","2","0","0.9957532051282051","true","0","octanoic_acid","25628","0.6336477987421384"
"2.925","0.0","0.3418803418803419","0.0","1","4",,"false","a-phellandrene","171.0","0","1","0","0.9917735042735042","false","0","a-phellandrene","0","0.0"
"2.53125","0.0","0.3950617283950617","0.0","1","4",,"false","n-furfuryl_pyrrole","234.0","0","1","0","0.9934561965811965","false","0","n-furfuryl_pyrrole","0","0.0"
"2.925","0.0","0.3418803418803419","0.0","1","4",,"false","cis-3-hexenal","171.0","0","1","0","0.9917735042735042","false","0","cis-3-hexenal","0","0.0"
"2.53125","0.0","0.3950617283950617","0.0","1","4",,"false","2,4,5-trimethyl_thiazole","234.0","0","1","0","0.9934561965811965","false","0","2,4,5-trimethyl_thiazole","0","0.0"
"1.99375","0.0029192789968652062","0.5015673981191223","0.0","2","2",,"false","diacetyl","202.5","0","2","0","0.9957532051282051","true","0","diacetyl","25628","0.6336477987421384"
"2.53125","0.0","0.3950617283950617","0.0","1","4",,"false","isopropyl_formate","234.0","0","1","0","0.9934561965811965","false","0","isopropyl_formate","0","0.0"
"2.53125","0.0","0.3950617283950617","0.0","1","4",,"false","2-propionylpyrrole","234.0","0","1","0","0.9934561965811965","false","0","2-propionylpyrrole","0","0.0"
"2.925","0.0","0.3418803418803419","0.0","1","4",,"false","decanal","171.0","0","1","0","0.9917735042735042","false","0","decanal","0","0.0"
"1.99375","0.0029192789968652062","0.5015673981191223","0.0","2","2",,"false","caffeine","202.5","0","2","0","0.9957532051282051","true","0","caffeine","25628","0.6336477987421384"
"1.99375","0.0029192789968652062","0.5015673981191223","0.0","2","2",,"false","2-methylbutyric_acid","202.5","0","2","0","0.9957532051282051","true","0","2-methylbutyric_acid","25628","0.6336477987421384"
"2.925","0.0","0.3418803418803419","0.0","1","4",,"false","fenchyl_alcohol","171.0","0","1","0","0.9917735042735042","false","0","fenchyl_alcohol","0","0.0"
"1.99375","0.0029192789968652062","0.5015673981191223","0.0","2","2",,"false","2-pentylfuran","202.5","0","2","0","0.9957532051282051","true","0","2-pentylfuran","25628","0.6336477987421384"
"2.53125","0.0","0.3950617283950617","0.0","1","4",,"false","methyl_2-methyl-3-furyl_disulfide","234.0","0","1","0","0.9934561965811965","false","0","methyl_2-methyl-3-furyl_disulfide","0","0.0"
"2.53125","0.0","0.3950617283950617","0.0","1","4",,"false","p-ethylphenol","234.0","0","1","0","0.9934561965811965","false","0","p-ethylphenol","0","0.0"
"2.925","0.0","0.3418803418803419","0.0","1","4",,"false","5-methylhexanoic_acid","171.0","0","1","0","0.9917735042735042","false","0","5-methylhexanoic_acid","0","0.0"
"2.925","0.0","0.3418803418803419","0.0","1","4",,"false","b-pinene","171.0","0","1","0","0.9917735042735042","false","0","b-pinene","0","0.0"
"2.53125","0.0","0.3950617283950617","0.0","1","4",,"false","methyl_2-thiofuroate","234.0","0","1","0","0.9934561965811965","false","0","methyl_2-thiofuroate","0","0.0"
"1.99375","0.0029192789968652062","0.5015673981191223","0.0","2","2",,"false","ethyl_acetate","202.5","0","2","0","0.9957532051282051","true","0","ethyl_acetate","25628","0.6336477987421384"
"2.53125","0.0","0.3950617283950617","0.0","1","4",,"false","2-isobutyl-3-methoxypyrazine","234.0","0","1","0","0.9934561965811965","false","0","2-isobutyl-3-methoxypyrazine","0","0.0"
